si-Ctrl-1	start_codon
transcript_id	codon_1	codon_2	codon_3	codon_4	codon_5	codon_6	codon_7	codon_8	codon_9	codon_10	codon_11	codon_12	codon_13	codon_14	codon_15	codon_16	codon_17	codon_18	codon_19	codon_20	codon_21	codon_22	codon_23	codon_24	codon_25	codon_26	codon_27	codon_28	codon_29	codon_30	codon_31	codon_32	codon_33	codon_34	codon_35	codon_36	codon_37	codon_38	codon_39	codon_40	codon_41	codon_42	codon_43	codon_44	codon_45	codon_46	codon_47	codon_48	codon_49	codon_50	codon_51	codon_52	codon_53	codon_54	codon_55	codon_56	codon_57	codon_58	codon_59	codon_60	codon_61	codon_62	codon_63	codon_64	codon_65	codon_66	codon_67	codon_68	codon_69	codon_70	codon_71	codon_72	codon_73	codon_74	codon_75	codon_76	codon_77	codon_78	codon_79	codon_80	codon_81	codon_82	codon_83	codon_84	codon_85	codon_86	codon_87	codon_88	codon_89	codon_90	codon_91	codon_92	codon_93	codon_94	codon_95	codon_96	codon_97	codon_98	codon_99	codon_100
YDR181C_mRNA	0.000000	0.000000	0.000000	0.000000	4.193833	0.000000	0.000000	0.000000	2.096916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.096916	0.000000	0.000000	0.000000	0.000000	2.096916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.096916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.193833	0.000000	0.000000	0.000000	4.193833	0.000000	4.193833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.096916	2.096916	0.000000	0.000000	0.000000	4.193833	2.096916	0.000000	14.678414	2.096916	0.000000	0.000000	4.193833	4.193833	4.193833	4.193833	2.096916	0.000000	0.000000	0.000000	0.000000	6.290749	2.096916	4.193833	0.000000	2.096916	8.387665	2.096916	0.000000	0.000000	2.096916	0.000000	0.000000	6.290749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YGR200C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.434156	0.000000	0.868312	0.868312	0.434156	0.217078	0.434156	0.217078	0.434156	2.822013	0.868312	0.217078	0.000000	0.434156	0.000000	0.000000	1.302467	0.434156	0.217078	0.868312	0.000000	0.217078	0.000000	0.000000	0.000000	0.217078	1.302467	1.085390	0.434156	0.434156	0.868312	1.085390	3.473246	0.000000	6.512337	1.302467	0.868312	0.868312	0.434156	0.651234	0.651234	0.217078	0.000000	0.217078	0.434156	0.000000	0.217078	0.651234	0.217078	0.434156	5.209870	0.868312	1.519545	0.651234	1.953701	1.302467	1.302467	0.217078	0.434156	1.302467	0.434156	0.651234	3.690324	1.736623	2.387857	4.341558	1.085390	3.907402	0.000000	1.302467	1.736623	1.953701	2.604935	0.434156	3.256169	2.387857	0.217078	0.000000	0.000000	0.434156	1.085390	0.000000	0.000000	0.434156	0.651234	0.868312	0.651234	0.434156	0.000000	0.000000	0.000000	0.217078	0.000000	0.000000	0.868312
YDR202C_mRNA	0.000000	0.000000	0.000000	0.000000	2.974212	2.974212	0.000000	0.000000	0.000000	0.000000	0.000000	0.991404	0.991404	0.000000	3.965616	0.991404	0.000000	0.000000	0.000000	0.000000	0.000000	0.991404	3.965616	0.991404	0.000000	0.991404	0.000000	0.000000	0.000000	0.991404	0.000000	0.991404	1.982808	0.000000	0.000000	0.000000	0.000000	0.000000	6.939828	0.991404	0.000000	0.000000	0.000000	0.000000	0.991404	0.000000	4.957020	0.991404	0.991404	0.991404	0.000000	0.991404	0.000000	0.000000	0.000000	0.000000	1.982808	0.991404	0.000000	2.974212	0.991404	3.965616	0.000000	0.000000	0.000000	0.000000	4.957020	0.000000	0.991404	0.991404	0.000000	6.939828	0.000000	0.991404	0.991404	0.000000	17.845272	6.939828	0.000000	0.000000	0.000000	3.965616	0.991404	4.957020	0.000000	0.000000	0.000000	0.000000	0.991404	0.000000	0.000000	0.000000	0.000000	0.991404	0.000000	0.000000	1.982808	2.974212	0.000000	0.991404
YDR292C_mRNA	0.000000	0.000000	0.000000	0.000000	2.660907	0.798272	0.798272	0.266091	2.128726	0.266091	0.000000	1.330454	0.798272	1.064363	0.000000	0.000000	0.798272	0.000000	0.000000	0.000000	0.266091	0.798272	0.266091	0.000000	0.000000	0.000000	0.000000	1.330454	0.000000	0.000000	0.532181	1.330454	1.064363	0.000000	0.266091	0.000000	2.128726	2.926998	1.596544	0.532181	0.532181	1.064363	3.725270	9.579266	0.266091	1.330454	2.394816	2.394816	0.000000	0.532181	1.330454	2.660907	1.862635	2.128726	2.660907	3.459179	0.000000	0.000000	0.266091	0.000000	0.000000	0.266091	0.266091	0.000000	1.064363	0.532181	0.798272	0.266091	0.000000	0.798272	0.798272	0.000000	0.000000	0.000000	0.000000	0.798272	0.798272	0.000000	0.000000	0.000000	0.000000	2.128726	0.266091	0.266091	0.266091	0.532181	1.064363	1.330454	8.248812	0.266091	0.532181	0.532181	2.128726	0.798272	1.862635	2.128726	0.266091	0.266091	0.000000	0.000000
YOR291W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.908356	0.000000	0.000000	0.000000	0.000000	3.954178	3.954178	0.000000	11.862534	0.000000	3.954178	0.000000	0.000000	0.000000	3.954178	0.000000	0.000000	0.000000	0.000000	11.862534	0.000000	0.000000	3.954178	0.000000	3.954178	0.000000	0.000000	0.000000	3.954178	11.862534	0.000000	15.816712	0.000000	0.000000	11.862534	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.954178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.954178	3.954178	7.908356	0.000000	15.816712	0.000000	0.000000	0.000000	0.000000	3.954178	0.000000	0.000000	0.000000	3.954178	7.908356	0.000000	0.000000	0.000000	3.954178	0.000000	0.000000	0.000000	7.908356	3.954178	0.000000	0.000000	3.954178	3.954178	7.908356	0.000000	0.000000	27.679245	19.770889	7.908356	0.000000	0.000000	0.000000	0.000000	11.862534	3.954178	0.000000	0.000000
YPL001W_mRNA	0.000000	0.000000	0.000000	0.000000	1.732394	3.464789	0.000000	1.732394	0.000000	0.000000	0.000000	1.732394	0.000000	0.000000	0.000000	0.000000	0.000000	3.464789	0.000000	0.000000	0.000000	1.732394	0.000000	0.000000	1.732394	0.000000	3.464789	0.000000	0.000000	0.000000	0.000000	1.732394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.464789	0.000000	0.000000	0.000000	0.000000	0.000000	1.732394	0.000000	1.732394	0.000000	0.000000	3.464789	6.929577	1.732394	0.000000	0.000000	1.732394	0.000000	0.000000	0.000000	3.464789	12.126761	0.000000	0.000000	0.000000	0.000000	1.732394	3.464789	3.464789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.732394	0.000000	1.732394	0.000000	8.661972	1.732394	0.000000	1.732394	0.000000	0.000000	3.464789	3.464789	0.000000	0.000000	0.000000	3.464789	1.732394	0.000000	0.000000	0.000000	1.732394	0.000000	1.732394	0.000000	0.000000	5.197183
YCR053W_mRNA	0.000000	0.000000	0.000000	0.000000	0.305559	0.000000	1.955577	1.038900	0.122224	1.100012	0.000000	0.122224	0.488894	0.183335	1.161124	0.000000	1.527794	0.244447	0.000000	0.000000	0.000000	0.000000	0.305559	0.366671	0.122224	0.061112	0.366671	1.161124	1.283347	0.733341	0.488894	0.000000	0.000000	0.427782	0.000000	0.000000	0.000000	0.366671	0.672230	0.000000	0.305559	1.344459	2.261136	0.000000	0.061112	0.000000	0.488894	0.061112	1.588906	0.061112	1.100012	3.300036	0.366671	0.000000	8.555649	1.588906	2.016689	0.427782	1.222236	2.077800	0.183335	0.733341	0.366671	0.244447	0.305559	0.855565	2.566695	0.427782	0.916677	1.161124	2.566695	3.911154	5.316725	0.916677	2.077800	0.916677	5.927842	1.588906	0.916677	0.305559	1.772242	0.611118	0.183335	0.122224	0.183335	0.183335	0.244447	0.061112	0.122224	1.466683	0.672230	0.244447	0.427782	0.427782	1.894465	1.100012	0.244447	0.183335	0.061112	0.672230
YIL150C_mRNA	0.000000	0.000000	0.000000	0.000000	1.679525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.359050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.397626	3.359050	6.718101	1.679525	0.000000	6.718101	0.000000	3.359050	1.679525	1.679525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.359050	11.756677	0.000000	6.718101	8.397626	5.038576	3.359050	3.359050	3.359050	0.000000	3.359050	0.000000	1.679525	1.679525	0.000000	0.000000	1.679525	3.359050	1.679525	1.679525	3.359050	5.038576	0.000000	5.038576	0.000000	0.000000	0.000000	0.000000	3.359050	0.000000	0.000000	0.000000	0.000000	3.359050	1.679525	1.679525	5.038576	0.000000	0.000000	0.000000	0.000000	1.679525	0.000000	5.038576	1.679525	0.000000	5.038576	3.359050	0.000000	0.000000	1.679525
YHR062C_mRNA	0.000000	0.000000	0.000000	0.000000	0.876268	0.292089	0.584178	0.000000	7.302231	0.292089	0.876268	1.752535	0.584178	1.460446	0.584178	2.628803	1.752535	0.292089	0.000000	0.000000	1.168357	0.292089	1.168357	1.168357	1.752535	0.584178	0.000000	0.292089	0.584178	0.584178	0.292089	0.584178	0.000000	0.000000	0.000000	2.044625	0.000000	1.460446	0.000000	0.000000	0.000000	1.460446	0.292089	2.044625	4.089249	2.044625	2.628803	0.584178	3.505071	1.752535	1.168357	1.168357	2.044625	2.044625	0.584178	0.000000	0.000000	0.876268	0.000000	1.168357	0.000000	0.292089	0.000000	0.000000	0.000000	0.292089	4.965517	0.000000	5.549696	2.920892	1.168357	0.584178	3.797160	9.638945	4.673428	4.965517	3.505071	1.168357	1.168357	2.628803	1.752535	3.797160	1.168357	2.336714	2.628803	0.876268	0.000000	0.000000	0.292089	5.257606	5.841785	0.000000	0.000000	0.292089	2.336714	0.584178	2.628803	0.000000	0.292089	0.292089
YIL147C_mRNA	0.000000	0.000000	0.000000	0.000000	2.931242	1.465621	0.000000	1.465621	5.862485	0.000000	0.000000	7.328106	1.465621	0.000000	1.465621	5.862485	1.465621	0.000000	1.465621	2.931242	2.931242	0.000000	1.465621	0.000000	0.000000	0.000000	0.000000	1.465621	0.000000	0.000000	1.465621	0.000000	0.000000	1.465621	0.000000	0.000000	0.000000	1.465621	2.931242	0.000000	1.465621	0.000000	0.000000	0.000000	1.465621	0.000000	0.000000	1.465621	0.000000	0.000000	0.000000	0.000000	7.328106	0.000000	0.000000	0.000000	2.931242	4.396864	7.328106	0.000000	1.465621	0.000000	1.465621	1.465621	4.396864	5.862485	0.000000	0.000000	0.000000	1.465621	1.465621	0.000000	0.000000	4.396864	0.000000	0.000000	1.465621	0.000000	2.931242	1.465621	0.000000	0.000000	1.465621	1.465621	1.465621	1.465621	4.396864	1.465621	0.000000	0.000000	0.000000	2.931242	0.000000	1.465621	2.931242	0.000000	0.000000	1.465621	0.000000	0.000000
YDR172W_mRNA	0.000000	0.000000	0.000000	0.000000	0.293578	7.926606	0.000000	0.073394	0.000000	0.293578	1.174312	0.366972	0.073394	0.146789	3.302752	0.440367	1.247706	1.688073	1.614679	0.954128	1.981651	0.293578	0.146789	0.000000	0.660550	0.293578	3.009174	2.935780	0.146789	0.073394	0.220183	1.981651	1.541284	2.201835	0.000000	0.000000	0.440367	0.220183	1.688073	5.284404	0.660550	0.146789	0.587156	7.779817	3.155963	0.440367	0.733945	1.981651	0.366972	1.247706	0.293578	0.146789	0.440367	9.614679	1.100917	1.100917	0.440367	1.541284	1.100917	5.064220	3.302752	4.403670	1.027523	11.155963	3.302752	5.651376	1.247706	4.917431	0.587156	2.568807	0.880734	0.366972	2.495413	6.091743	4.183486	0.807339	0.220183	0.146789	0.366972	0.220183	0.587156	0.807339	7.486239	1.834862	2.055046	4.550459	3.816514	0.366972	0.366972	1.174312	0.366972	1.394495	1.614679	4.770642	0.220183	0.146789	0.513761	2.568807	2.055046	0.587156
YGL190C_mRNA	0.000000	0.000000	0.000000	0.000000	0.834936	0.000000	0.417468	0.834936	0.417468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.504808	1.252404	1.252404	10.019231	3.339744	5.427083	1.252404	1.252404	2.922276	0.000000	4.174679	1.669872	5.844551	2.504808	1.252404	2.087340	0.417468	0.000000	1.669872	1.252404	7.514423	3.757212	2.504808	2.087340	8.349359	0.000000	2.922276	0.000000	0.000000	1.669872	17.116186	3.757212	0.000000	0.834936	0.417468	1.669872	0.000000	0.000000	0.417468	0.417468	0.417468	0.834936	0.000000	0.834936	2.922276	0.000000	0.834936	0.834936	0.417468	0.000000	2.504808	2.504808	5.844551	1.252404	13.776442	0.834936	6.679487	2.087340	0.417468	2.087340	1.252404	0.000000	0.000000	0.000000	0.000000	0.417468	0.000000	0.417468	0.417468	0.000000	0.000000	0.834936	0.834936	0.000000	0.417468	0.000000	0.000000	0.417468	0.000000	0.834936	2.504808	0.000000	4.592147	1.252404	0.000000
YER052C_mRNA	0.000000	0.000000	0.000000	0.000000	0.339623	3.962264	2.377358	0.000000	0.000000	0.226415	0.452830	2.377358	0.566038	2.150943	1.698113	0.566038	1.811321	1.132075	0.000000	1.245283	11.547170	0.566038	0.339623	0.792453	1.132075	0.113208	0.000000	0.113208	0.113208	0.113208	0.452830	0.339623	0.566038	1.811321	0.452830	0.905660	0.226415	1.245283	1.924528	1.245283	0.679245	1.358491	4.075472	5.547170	1.018868	0.113208	0.000000	0.679245	0.679245	2.716981	0.339623	0.000000	0.000000	0.000000	0.566038	0.339623	1.584906	0.452830	1.471698	0.226415	0.113208	2.377358	4.415094	2.037736	0.000000	0.000000	0.566038	0.452830	1.358491	0.792453	1.018868	0.000000	0.566038	1.245283	0.000000	0.339623	0.113208	0.000000	0.452830	0.452830	0.000000	0.000000	0.000000	0.113208	0.113208	0.113208	1.132075	0.339623	0.226415	0.113208	1.132075	0.905660	1.698113	0.905660	1.584906	2.264151	0.679245	0.566038	0.452830	0.905660
YGR271W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.640074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.640074	0.000000	0.000000	0.000000	3.640074	0.000000	3.640074	0.000000	0.000000	0.000000	3.640074	0.000000	0.000000	0.000000	7.280148	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.640074	3.640074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.920223	0.000000	3.640074	10.920223	0.000000	3.640074	0.000000	0.000000	0.000000	3.640074	0.000000	0.000000	0.000000	3.640074	0.000000	0.000000	3.640074	0.000000	0.000000	0.000000	3.640074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.640074	3.640074	7.280148	3.640074	0.000000	3.640074
YHR129C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.574661	1.714932	1.714932	0.000000	1.714932	1.714932	0.000000	1.714932	0.000000	5.144796	0.000000	1.714932	1.714932	6.859729	1.714932	3.429864	0.000000	1.714932	5.144796	1.714932	3.429864	5.144796	1.714932	3.429864	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.144796	3.429864	1.714932	0.000000	0.000000	0.000000	0.000000	3.429864	0.000000	3.429864	0.000000	0.000000	3.429864	5.144796	1.714932	0.000000	0.000000	0.000000	5.144796	0.000000	0.000000	3.429864	0.000000	0.000000	3.429864	5.144796	0.000000	3.429864	0.000000	0.000000	6.859729	5.144796	0.000000	0.000000	5.144796	6.859729	0.000000	1.714932	0.000000	5.144796	0.000000	1.714932	3.429864	0.000000	1.714932	0.000000	0.000000	0.000000	1.714932	1.714932
YOL019W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.990926	2.972777	0.000000	0.000000	0.000000	3.963702	0.000000	0.000000	1.981851	0.000000	0.000000	0.000000	3.963702	3.963702	0.990926	0.000000	0.990926	8.918330	0.000000	0.000000	0.000000	0.000000	0.000000	0.990926	0.000000	0.000000	1.981851	0.000000	0.000000	1.981851	2.972777	0.000000	0.000000	0.000000	0.990926	3.963702	0.000000	0.990926	0.000000	3.963702	0.000000	3.963702	0.000000	0.000000	1.981851	0.000000	4.954628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.972777	0.990926	0.000000	0.000000	4.954628	0.990926	0.990926	0.000000	0.000000	0.000000	0.000000	0.000000	0.990926	0.990926	2.972777	1.981851	0.000000	0.000000	0.000000	0.000000	8.918330	0.000000	0.000000	0.990926	0.000000	0.000000	0.000000	0.000000	0.000000	0.990926	0.000000	0.000000	0.990926	0.000000	0.000000	0.000000	1.981851	0.000000
YER071C_mRNA	0.000000	0.000000	0.000000	0.000000	2.326923	0.387821	4.266026	0.775641	0.387821	1.163462	0.387821	0.000000	0.387821	0.000000	0.387821	0.000000	0.387821	0.000000	0.000000	0.387821	0.387821	1.163462	0.387821	0.000000	0.000000	0.775641	0.000000	0.000000	0.000000	0.775641	1.939103	0.000000	0.387821	0.387821	0.387821	0.775641	0.000000	0.000000	0.000000	0.000000	0.387821	0.387821	1.163462	0.387821	1.163462	0.000000	0.000000	0.000000	1.163462	0.387821	0.000000	1.551282	3.490385	0.000000	0.775641	3.490385	5.429487	3.878205	0.000000	0.000000	0.000000	1.163462	0.000000	0.387821	0.387821	0.775641	0.775641	1.939103	2.714744	3.102564	8.532051	8.144231	3.102564	4.266026	0.775641	0.387821	0.000000	0.000000	1.163462	2.326923	1.551282	0.387821	0.387821	0.000000	1.551282	0.387821	0.000000	0.387821	0.000000	0.000000	3.878205	2.326923	0.387821	0.387821	0.000000	0.000000	0.387821	2.714744	0.775641	0.387821
YMR308C_mRNA	0.000000	0.000000	0.000000	0.000000	0.133120	0.532482	0.266241	0.133120	0.133120	0.000000	0.133120	0.000000	1.730566	3.061771	1.331205	2.662409	1.730566	0.665602	0.532482	0.266241	1.331205	0.133120	1.597446	1.198084	0.399361	1.331205	0.000000	2.928650	0.133120	1.198084	0.399361	0.133120	0.133120	1.064964	1.064964	0.665602	0.000000	1.331205	0.399361	0.266241	0.931843	1.730566	0.266241	0.000000	0.000000	0.000000	0.399361	0.798723	0.133120	3.194891	0.266241	0.133120	0.266241	0.000000	0.665602	0.931843	0.133120	1.464325	0.266241	2.529289	2.662409	0.931843	3.993614	0.532482	1.064964	0.000000	0.000000	0.000000	0.399361	1.331205	0.000000	0.000000	0.665602	0.000000	0.000000	0.133120	0.532482	1.996807	4.259855	0.532482	0.133120	0.000000	0.798723	0.133120	0.133120	0.931843	0.266241	0.000000	0.532482	0.266241	3.860494	0.133120	0.000000	5.857301	0.000000	0.931843	0.931843	2.129928	1.730566	0.665602
YEL020C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.875000	0.000000	0.000000	3.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.750000	0.000000	0.000000	1.875000	0.000000	0.000000	0.000000	0.000000	1.875000	1.875000	1.875000	0.000000	1.875000	5.625000	1.875000	7.500000	1.875000	0.000000	0.000000	0.000000	3.750000	0.000000	5.625000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.875000	0.000000	0.000000	0.000000	1.875000	0.000000	1.875000	0.000000	0.000000	0.000000	7.500000	1.875000	9.375000	0.000000	1.875000	0.000000	0.000000	0.000000	1.875000	0.000000	3.750000	0.000000	0.000000	1.875000	5.625000	0.000000	0.000000	0.000000	0.000000	0.000000	3.750000	0.000000	1.875000	0.000000	0.000000	1.875000	3.750000	1.875000	0.000000	3.750000	0.000000	0.000000	1.875000	1.875000	1.875000	0.000000
YPL068C_mRNA	0.000000	0.000000	0.000000	0.000000	0.902821	0.902821	0.902821	0.902821	12.639498	0.902821	0.902821	0.000000	0.902821	0.000000	0.000000	0.000000	2.708464	8.125392	0.000000	0.000000	7.222571	0.000000	2.708464	0.000000	0.902821	2.708464	0.000000	0.000000	0.902821	0.902821	0.000000	0.902821	1.805643	0.902821	0.000000	2.708464	3.611285	6.319749	0.000000	0.000000	0.902821	0.000000	0.000000	0.902821	0.000000	0.000000	0.902821	2.708464	0.000000	0.000000	0.000000	0.000000	0.000000	0.902821	0.902821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.902821	0.000000	0.902821	1.805643	9.028213	0.902821	4.514107	0.000000	6.319749	0.000000	6.319749	0.902821	0.000000	0.902821	0.000000	0.000000	1.805643	1.805643	0.000000	1.805643	0.902821	0.902821	0.000000	3.611285	47.849530	0.000000	0.000000	0.000000	0.000000	0.902821	0.902821	0.902821	0.000000	0.000000	0.902821	0.000000	0.000000	0.000000	0.000000
YHR028C_mRNA	0.000000	0.000000	0.000000	0.385126	0.770251	1.155377	2.310753	0.385126	1.925628	1.540502	1.155377	1.540502	1.925628	0.000000	0.000000	0.000000	0.000000	0.000000	0.770251	1.540502	0.000000	1.155377	0.000000	0.000000	8.472762	1.155377	5.776883	3.081004	1.155377	1.925628	0.000000	0.385126	1.540502	1.155377	2.310753	3.081004	0.000000	0.000000	0.000000	0.000000	3.081004	0.770251	0.770251	0.000000	0.385126	0.385126	2.310753	0.000000	2.310753	1.155377	0.770251	0.385126	2.310753	1.155377	2.310753	0.000000	0.385126	1.155377	5.776883	0.000000	2.310753	0.770251	3.466130	0.770251	0.385126	0.000000	3.466130	0.385126	4.236381	4.236381	0.000000	0.770251	3.081004	3.851255	0.770251	0.000000	0.000000	0.000000	0.000000	0.385126	0.000000	0.385126	0.385126	2.695879	1.925628	0.385126	3.851255	0.000000	2.310753	1.925628	0.385126	1.155377	1.155377	0.770251	0.770251	0.000000	0.000000	0.385126	0.000000	2.310753
YOR297C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.489529	0.000000	0.000000	0.489529	0.000000	0.000000	0.489529	0.000000	0.000000	0.979058	0.489529	3.426702	0.979058	0.000000	2.447644	0.489529	2.447644	0.979058	3.916230	0.000000	0.979058	2.937173	3.426702	0.000000	0.000000	0.000000	0.979058	0.000000	0.000000	0.000000	0.000000	2.447644	0.000000	0.000000	0.000000	0.489529	0.000000	0.000000	0.000000	0.489529	0.000000	0.000000	0.000000	0.000000	0.489529	1.468586	0.000000	6.363874	2.937173	0.489529	1.958115	0.000000	1.958115	0.000000	0.979058	3.916230	0.000000	3.426702	2.937173	6.363874	20.560209	0.000000	0.489529	1.468586	0.000000	0.000000	0.489529	0.000000	1.468586	0.979058	1.958115	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.489529	0.489529	0.000000	0.489529	0.000000	0.489529	0.000000	0.000000	0.000000	0.000000	0.979058	1.468586	0.000000	0.979058	0.489529	1.468586
YOL044W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	8.217391	0.000000	0.000000	0.000000	8.217391	0.000000	4.108696	4.108696	0.000000	0.000000	0.000000	4.108696	0.000000	0.000000	12.326087	0.000000	0.000000	4.108696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.217391	0.000000	0.000000	4.108696	8.217391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YPL180W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.616279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.616279	2.308140	0.000000	2.308140	4.616279	0.000000	0.000000	2.308140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.308140	2.308140	2.308140	2.308140	0.000000	0.000000	0.000000	0.000000	0.000000	6.924419	4.616279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.308140	0.000000	0.000000	6.924419	0.000000	0.000000	2.308140	0.000000	0.000000	0.000000	0.000000	0.000000	2.308140	2.308140	0.000000	0.000000	0.000000	2.308140	0.000000	0.000000	0.000000	0.000000	2.308140	0.000000	4.616279	0.000000	0.000000	0.000000	2.308140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YDR133C_mRNA	0.000000	0.000000	0.000000	5.888889	7.851852	9.814815	0.000000	5.888889	0.000000	0.000000	11.777778	9.814815	3.925926	0.000000	3.925926	3.925926	0.000000	1.962963	0.000000	0.000000	0.000000	1.962963	0.000000	1.962963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.888889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.962963	0.000000	1.962963	0.000000	0.000000	1.962963	0.000000	1.962963	0.000000	0.000000	3.925926	1.962963	0.000000	0.000000	5.888889	9.814815	0.000000	0.000000	0.000000	0.000000	0.000000	1.962963	0.000000	1.962963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.962963	1.962963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.962963	0.000000	5.888889	0.000000	0.000000	0.000000	0.000000	0.000000
YCL036W_mRNA	0.000000	0.000000	0.000000	0.000000	5.100000	10.200000	0.000000	0.000000	0.000000	0.000000	0.000000	5.100000	0.000000	0.000000	0.000000	2.550000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.550000	2.550000	0.000000	0.000000	0.000000	0.000000	2.550000	2.550000	0.000000	2.550000	2.550000	0.000000	0.000000	5.100000	2.550000	0.000000	2.550000	2.550000	2.550000	0.000000	0.000000	0.000000	0.000000	7.650000	25.500000	0.000000	0.000000	5.100000	2.550000	0.000000	2.550000	5.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.550000	0.000000	0.000000	0.000000	0.000000	2.550000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.550000	5.100000	0.000000	2.550000	5.100000	0.000000	7.650000	0.000000
