si-Ctrl-2	start_codon
transcript_id	codon_1	codon_2	codon_3	codon_4	codon_5	codon_6	codon_7	codon_8	codon_9	codon_10	codon_11	codon_12	codon_13	codon_14	codon_15	codon_16	codon_17	codon_18	codon_19	codon_20	codon_21	codon_22	codon_23	codon_24	codon_25	codon_26	codon_27	codon_28	codon_29	codon_30	codon_31	codon_32	codon_33	codon_34	codon_35	codon_36	codon_37	codon_38	codon_39	codon_40	codon_41	codon_42	codon_43	codon_44	codon_45	codon_46	codon_47	codon_48	codon_49	codon_50	codon_51	codon_52	codon_53	codon_54	codon_55	codon_56	codon_57	codon_58	codon_59	codon_60	codon_61	codon_62	codon_63	codon_64	codon_65	codon_66	codon_67	codon_68	codon_69	codon_70	codon_71	codon_72	codon_73	codon_74	codon_75	codon_76	codon_77	codon_78	codon_79	codon_80	codon_81	codon_82	codon_83	codon_84	codon_85	codon_86	codon_87	codon_88	codon_89	codon_90	codon_91	codon_92	codon_93	codon_94	codon_95	codon_96	codon_97	codon_98	codon_99	codon_100
YOR373W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	3.317647	3.317647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	3.317647	29.858824	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	0.000000	3.317647	3.317647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647	0.000000	0.000000	33.176471	0.000000	0.000000	0.000000	0.000000	3.317647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.317647
YCR066W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.041667	10.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.041667	0.000000	10.041667
YLR209C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.524871	0.000000	0.000000	0.000000	0.000000	0.524871	1.049743	2.099485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.574614	0.000000	0.524871	1.049743	0.000000	0.524871	0.000000	0.000000	0.000000	0.000000	1.049743	2.099485	0.000000	0.000000	0.000000	1.574614	6.298456	3.149228	0.524871	3.149228	5.773585	2.624357	3.674099	1.049743	1.049743	1.049743	0.524871	0.000000	3.674099	5.248714	0.000000	0.000000	1.049743	1.049743	1.049743	0.524871	0.000000	1.574614	3.674099	3.149228	1.049743	2.624357	1.574614	1.049743	1.049743	0.000000	0.000000	3.149228	1.049743	2.099485	1.574614	0.524871	0.000000	1.574614	1.574614	1.574614	0.524871	1.049743	7.348199	0.000000	0.000000	0.000000	1.049743	1.049743	0.000000	0.000000	1.049743	0.524871	0.000000	0.000000	0.000000	0.000000	0.524871	4.723842	1.049743	0.000000	0.524871	0.000000	0.000000	1.049743
YMR127C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	3.468750	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	0.000000	3.468750	3.468750	0.000000	3.468750	0.000000	13.875000	6.937500	0.000000	0.000000	0.000000	0.000000	3.468750	6.937500	0.000000	0.000000	0.000000	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	0.000000	3.468750	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.937500	0.000000
YLR059C_mRNA	0.000000	0.000000	0.000000	0.000000	0.986916	0.986916	0.000000	0.000000	0.000000	0.000000	0.493458	0.000000	0.000000	0.493458	0.000000	0.493458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.493458	0.493458	1.480374	0.493458	0.493458	0.986916	0.493458	0.000000	0.000000	0.000000	0.000000	0.000000	0.493458	0.000000	0.000000	0.493458	0.000000	0.493458	0.000000	0.000000	0.000000	0.000000	0.000000	0.493458	1.480374	0.986916	3.454206	4.934579	0.986916	1.480374	0.000000	1.973832	0.000000	0.000000	1.973832	0.000000	0.000000	2.467290	2.960748	0.000000	0.493458	0.986916	4.441121	2.467290	2.467290	0.493458	1.480374	0.493458	0.986916	0.986916	0.000000	0.986916	2.960748	1.480374	2.467290	2.467290	4.441121	0.493458	2.467290	4.934579	0.000000	0.000000	1.480374	1.480374	2.960748	3.454206	3.947664	1.973832	0.986916	2.960748	0.986916	0.986916
YIL137C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443868	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.887736	0.000000	0.000000	0.000000	1.331604	1.775472	0.887736	3.107075	7.989623	3.550943	1.331604	1.331604	0.887736	7.101887	1.775472	2.219340	0.887736	3.107075	2.219340	2.219340	0.000000	0.000000	0.000000	0.000000	0.443868	1.331604	0.443868	6.658019	1.775472	3.550943	1.331604	0.887736	0.887736	4.882547	0.887736	0.887736	0.887736	0.443868	2.663208	3.550943	3.107075	0.000000	1.775472	1.331604	0.887736	0.887736	7.545755	1.331604	3.550943	0.443868	0.443868	4.438679	0.887736	0.887736	3.107075	2.219340	4.882547	1.775472	2.219340	3.550943	2.219340	1.775472	1.331604	0.443868	0.000000	0.887736	2.663208	1.775472	0.443868	0.887736	1.331604	0.443868	0.443868	0.887736	0.887736	0.000000	2.219340	0.443868	2.663208	0.000000	0.000000	0.000000	1.331604	0.000000	0.887736
YMR035W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.648649	0.000000	0.000000	0.000000	0.000000	4.648649	0.000000	0.000000	4.648649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.648649	0.000000	0.000000	0.000000	0.000000	4.648649	0.000000	4.648649	0.000000	4.648649	4.648649	0.000000	4.648649	0.000000	0.000000	4.648649	41.837838	0.000000	0.000000	0.000000	4.648649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.648649	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.297297	0.000000	0.000000	0.000000	4.648649	0.000000	0.000000
YDR246W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.351648	0.000000	0.000000	4.703297	0.000000	2.351648	0.000000	2.351648	9.406593	7.054945	2.351648	0.000000	0.000000	0.000000	2.351648	0.000000	2.351648	0.000000	0.000000	0.000000	0.000000	11.758242	2.351648	0.000000	0.000000	0.000000	0.000000	0.000000	2.351648	2.351648	0.000000	0.000000	0.000000	2.351648	7.054945	0.000000	4.703297	0.000000	2.351648	2.351648	0.000000	2.351648	7.054945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.351648	2.351648	0.000000	2.351648	0.000000	0.000000	0.000000	0.000000	0.000000	7.054945	2.351648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.351648	2.351648	2.351648	0.000000	0.000000	4.703297	7.054945	2.351648	0.000000	2.351648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.351648	2.351648	0.000000
YKL190W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.516717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.066869	0.000000	0.516717	0.000000	1.033435	0.516717	0.000000	0.000000	0.000000	1.033435	0.000000	1.033435	0.516717	1.033435	1.033435	0.516717	4.133739	8.267477	0.516717	1.033435	0.000000	3.100304	0.516717	0.516717	0.000000	1.033435	2.583587	0.516717	3.100304	0.516717	2.066869	0.000000	0.516717	0.000000	1.033435	0.516717	0.000000	1.550152	1.033435	0.000000	0.516717	0.000000	0.000000	0.516717	0.000000	0.000000	1.033435	2.066869	0.516717	3.100304	0.516717	0.516717	2.583587	1.033435	0.000000	0.000000	2.066869	0.000000	0.000000	0.516717	0.000000	2.583587	0.516717	2.066869	1.033435	6.717325	0.516717	1.033435	0.516717	0.516717	0.000000	2.066869	0.000000	0.000000	0.000000	1.033435	0.000000	0.000000	1.033435	0.000000
YBR007C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.641115	2.547038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547038	0.000000	2.547038	2.547038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547038	0.000000	0.000000	0.000000	0.000000	5.094077	0.000000	0.000000	2.547038	0.000000	0.000000	0.000000	5.094077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.547038	5.094077	2.547038	2.547038	0.000000	0.000000	0.000000	0.000000	2.547038	2.547038	0.000000	0.000000
YNL027W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.228477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.456954	0.000000	0.000000	6.685430	6.685430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.228477	2.228477	0.000000	2.228477	0.000000	0.000000	0.000000	0.000000	0.000000	2.228477	2.228477	0.000000	2.228477	0.000000	0.000000	2.228477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.228477	6.685430	0.000000	0.000000	0.000000	0.000000	0.000000	6.685430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.228477
YBL032W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.390852	0.000000	0.000000	0.000000	0.000000	0.000000	0.390852	0.781705	0.000000	0.000000	0.000000	1.172557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.390852	1.172557	0.781705	0.390852	0.000000	0.000000	0.000000	0.390852	0.390852	0.390852	0.000000	0.000000	0.000000	0.000000	2.345114	0.000000	0.000000	5.862786	0.390852	0.390852	1.172557	0.781705	0.390852	2.345114	2.345114	0.000000	0.390852	1.954262	0.781705	0.390852	1.172557	1.563410	0.000000	0.390852	1.954262	0.390852	0.000000	0.000000	1.563410	1.172557	0.781705	0.390852	0.781705	0.000000	0.390852	0.000000	3.517672	0.390852	0.000000	1.563410	2.735967	2.735967	1.563410	3.517672	0.390852	0.781705	3.517672	0.390852	0.390852	1.172557	1.172557	1.172557	2.345114	0.781705	0.781705	1.563410	0.781705	2.735967	1.172557
YDR350C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333	0.000000	0.000000	9.053333	0.000000	0.000000	9.053333	9.053333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333	9.053333	0.000000	0.000000	0.000000	0.000000	18.106667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333	9.053333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333	0.000000	9.053333	0.000000	9.053333	0.000000	0.000000	0.000000	0.000000	9.053333	9.053333	0.000000	0.000000	0.000000	0.000000	9.053333	0.000000	9.053333	9.053333	9.053333	0.000000	0.000000	9.053333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.053333
YKR078W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.508197	0.000000	0.000000	0.000000	0.000000	0.000000	19.016393	9.508197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.508197	9.508197	0.000000	0.000000	0.000000	0.000000	0.000000	9.508197	0.000000	0.000000	0.000000	9.508197	9.508197	9.508197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.508197	9.508197	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.508197	0.000000
YGL112C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.519837	1.039674	0.000000	0.000000	0.519837	0.000000	0.000000	2.079349	0.000000	1.039674	0.000000	2.079349	0.000000	0.519837	0.000000	0.000000	0.000000	0.000000	0.519837	0.000000	3.119023	0.519837	0.000000	0.000000	1.559512	0.519837	1.559512	0.519837	1.559512	1.039674	0.519837	0.000000	1.559512	2.599186	2.599186	0.000000	1.039674	0.000000	0.000000	1.559512	0.000000	1.559512	3.638861	0.519837	0.519837	1.039674	2.079349	2.599186	3.638861	0.519837	0.519837	1.039674	0.519837	0.000000	0.000000	0.519837	2.079349	5.198372	2.599186	4.158698	3.119023	3.638861	1.039674	2.079349	1.559512	2.599186	2.079349	3.119023	0.000000	0.000000	0.000000	0.519837	0.519837	0.519837	1.559512	2.079349	2.079349	2.599186	2.079349	1.039674	2.079349	2.079349	0.519837	0.000000	1.559512	0.519837	4.158698	0.519837	1.039674	0.519837	2.079349	1.039674	4.678535
YMR073C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.899083	0.000000	0.000000	0.000000	0.899083	0.899083	0.000000	0.000000	0.899083	0.000000	0.899083	0.000000	0.000000	1.798165	1.798165	0.899083	0.000000	0.000000	0.000000	0.899083	0.899083	2.697248	0.899083	0.000000	2.697248	1.798165	0.000000	4.495413	9.889908	0.000000	0.000000	0.000000	2.697248	3.596330	0.000000	2.697248	1.798165	0.899083	0.899083	1.798165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.899083	6.293578	2.697248	0.899083	1.798165	2.697248	1.798165	1.798165	2.697248	1.798165	1.798165	0.000000	0.000000	0.000000	0.899083	0.000000	2.697248	0.000000	0.899083	1.798165	0.000000	0.899083	4.495413	0.000000	0.000000	0.000000	0.899083	1.798165	1.798165	6.293578	1.798165	1.798165	3.596330	0.899083	1.798165	0.000000	0.000000	0.000000	1.798165	0.000000	0.000000	0.000000	0.000000	0.000000	1.798165	0.000000	0.899083	0.899083	0.000000
YJR096W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.850000	3.462500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.462500	0.000000	3.462500	0.000000	3.462500	0.000000	3.462500	3.462500	0.000000	0.000000	0.000000	6.925000	0.000000	0.000000	3.462500	0.000000	0.000000	3.462500	0.000000	0.000000	3.462500	3.462500	0.000000	0.000000	6.925000	0.000000	3.462500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.462500	10.387500	10.387500	0.000000	3.462500	3.462500	0.000000	3.462500	0.000000	0.000000	0.000000	0.000000	0.000000	3.462500	3.462500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.462500	0.000000	3.462500	3.462500	0.000000	3.462500	0.000000	3.462500	0.000000	0.000000	3.462500
YNL091W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.983092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.983092	0.000000	11.932367	0.000000	2.983092	2.983092	0.000000	2.983092	0.000000	0.000000	0.000000	0.000000	2.983092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.983092	2.983092	2.983092	0.000000	0.000000	0.000000	2.983092	0.000000	0.000000	0.000000	0.000000	0.000000	5.966184	0.000000	5.966184	0.000000	0.000000	0.000000	0.000000	0.000000	8.949275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.983092	2.983092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.983092	0.000000	0.000000	0.000000	5.966184	5.966184
YBR107C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.741935	0.000000	0.000000	0.000000	0.000000	7.741935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.225806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.483871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.741935	0.000000	0.000000	0.000000	0.000000	0.000000	7.741935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.483871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.741935	0.000000	0.000000	0.000000	0.000000	7.741935	7.741935	15.483871	0.000000	0.000000	7.741935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
YKL211C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.575269	0.572282	0.000000	0.000000	0.000000	1.144564	1.716846	1.144564	0.858423	0.000000	0.572282	1.430705	0.858423	2.289128	1.716846	0.000000	0.000000	0.000000	1.430705	1.430705	9.156511	2.289128	0.858423	2.575269	3.433692	4.292115	1.716846	2.861410	4.578256	4.864397	0.000000	0.858423	1.430705	0.000000	0.000000	0.572282	2.002987	3.719833	3.719833	2.575269	0.000000	2.861410	2.002987	1.716846	0.000000	0.286141	0.572282	5.150538	2.289128	4.578256	1.716846	1.430705	1.430705	3.147551	3.719833	2.575269	2.289128	2.002987	1.430705	1.430705	1.144564	3.433692	0.858423	0.286141	3.719833	2.289128	0.572282	0.572282	3.147551	0.286141	0.572282	2.002987	2.575269	0.858423	0.000000	0.858423	0.572282	0.000000	2.289128	3.147551	0.000000	1.144564	0.286141	2.575269	1.716846	2.861410	1.716846	0.858423	3.719833	2.002987	0.572282	0.286141	0.572282
YKL055C_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.250000	0.000000	0.000000	0.000000	0.000000	15.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.250000	0.000000	0.000000	5.250000	10.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.250000	5.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.250000	0.000000	10.500000	15.750000	0.000000	0.000000	5.250000	5.250000	0.000000	0.000000	0.000000	5.250000	5.250000	5.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.250000	0.000000	0.000000	5.250000	0.000000	0.000000	0.000000	0.000000	15.750000	0.000000	0.000000	0.000000	0.000000	0.000000	10.500000	0.000000
YDR092W_mRNA	0.000000	0.000000	0.000000	0.000000	0.274583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.823748	0.000000	0.000000	0.000000	0.000000	7.413729	1.922078	0.000000	0.549165	1.647495	0.823748	0.000000	0.000000	1.098330	0.000000	0.000000	0.274583	0.274583	0.549165	0.823748	5.217069	0.000000	0.000000	0.549165	0.823748	0.000000	1.922078	3.294991	0.549165	0.823748	2.196660	0.823748	2.196660	2.471243	1.647495	0.000000	0.274583	0.000000	0.549165	0.000000	0.549165	0.823748	0.000000	0.274583	7.139147	4.667904	1.098330	1.922078	1.372913	0.274583	0.274583	0.549165	1.098330	8.512059	1.098330	0.549165	2.745826	1.922078	0.000000	0.274583	2.745826	0.000000	0.274583	0.274583	0.000000	0.000000	0.823748	0.000000	0.823748	0.274583	5.491651	0.823748	0.274583	0.549165	1.647495	0.823748	1.372913	1.098330	7.139147	0.823748	0.274583	1.098330	1.098330	3.844156	0.274583	0.000000	0.274583	0.274583
YDR279W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.791209	0.000000	7.582418	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	7.582418	0.000000	7.582418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	3.791209	7.582418	0.000000	7.582418	3.791209	0.000000	0.000000	0.000000	0.000000	3.791209	0.000000	7.582418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	0.000000	0.000000	3.791209	0.000000	0.000000	0.000000	15.164835	11.373626	0.000000	0.000000	0.000000	0.000000
YLL049W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	5.437500	0.000000	0.000000	27.187500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	0.000000	10.875000	0.000000	0.000000	5.437500	0.000000	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437500	0.000000	5.437500	0.000000	0.000000
YBL009W_mRNA	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.451923	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.225962	0.000000	6.451923	3.225962	0.000000	6.451923	0.000000	0.000000	0.000000	6.451923	0.000000	0.000000	3.225962	3.225962	0.000000	0.000000	3.225962	3.225962	3.225962	0.000000	3.225962	0.000000	6.451923	3.225962	0.000000	3.225962	3.225962	0.000000	3.225962	0.000000	0.000000	0.000000	0.000000	3.225962	0.000000	3.225962	3.225962	0.000000	6.451923	0.000000	3.225962	0.000000	9.677885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.225962	0.000000	0.000000	0.000000	3.225962	3.225962	0.000000	0.000000	3.225962	3.225962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.225962
YDR471W_mRNA	0.000000	0.000000	0.000000	0.000000	0.479853	0.509844	0.029991	1.349588	2.189332	0.629808	3.179029	1.589515	1.949405	0.839744	0.029991	1.049679	5.968178	0.389881	0.629808	0.839744	0.059982	0.419872	4.708562	0.209936	0.000000	2.039377	10.766712	0.479853	2.459249	0.869734	0.929716	6.567995	0.000000	0.000000	0.479853	1.199634	0.569826	0.659799	0.059982	0.359890	0.029991	0.299908	0.119963	0.539835	0.569826	0.000000	0.000000	0.000000	0.000000	0.000000	0.089973	3.209020	0.029991	0.000000	0.059982	0.000000	0.000000	0.809753	0.899725	0.989698	1.889423	1.079670	0.659799	0.119963	0.209936	0.329899	0.479853	0.419872	0.779762	0.569826	0.839744	3.568910	1.229625	0.749771	2.429258	0.479853	1.619505	0.989698	0.629808	0.659799	0.629808	2.309295	2.219322	0.659799	1.739469	0.509844	0.239927	0.179945	0.659799	0.089973	1.709478	1.919414	0.029991	0.299908	1.829441	0.689789	0.449863	4.048764	2.669185	0.269918
